IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProveedor,IdProducto,Precio,Cantidad,MinPrecio,MaxPrecio,MinCantidad,MaxCantidad,Calidad_Precio,Calidad_Cantidad,Compra
4709,2017-08-25,2017,8,201708,8,42986,282.57,42,188.01999999999998,298.18000000000006,0.001,18.5,Sin errores,Outlier,11867.94
4710,2017-08-25,2017,8,201708,9,42989,262.37,11,232.90249999999997,364.4975,0.001,20.0,Sin errores,Sin errores,2886.07
4711,2017-08-25,2017,8,201708,7,42992,382.39,2,322.90999999999997,493.43000000000006,0.001,17.5,Sin errores,Sin errores,764.78
4712,2017-08-25,2017,8,201708,10,42993,363.0,4,302.96000000000004,406.28,0.001,16.5,Sin errores,Sin errores,1452.0
4713,2017-08-25,2017,8,201708,7,42994,442.94,7,317.3625,517.5975000000001,0.001,24.5,Sin errores,Sin errores,3100.58
4714,2017-08-25,2017,8,201708,8,42995,243.85,6,211.79000000000002,300.16999999999996,0.001,15.0,Sin errores,Sin errores,1463.1
4715,2017-08-25,2017,8,201708,7,42996,381.96,6,295.4075,430.0925,0.001,15.25,Sin errores,Sin errores,2291.7599999999998
4716,2017-08-25,2017,8,201708,2,42998,371.82,7,311.70500000000004,455.55499999999995,0.001,17.5,Sin errores,Sin errores,2602.74
4717,2017-08-25,2017,8,201708,11,43000,269.58,24,222.96250000000003,314.2675,0.001,16.0,Sin errores,Outlier,6469.92
4718,2017-08-25,2017,8,201708,5,43003,303.18,11,235.72000000000003,385.69000000000005,0.001,19.625,Sin errores,Sin errores,3334.98
4719,2017-08-25,2017,8,201708,2,43004,228.26,18,208.20749999999998,297.2325,0.001,16.5,Sin errores,Outlier,4108.68
4720,2017-08-25,2017,8,201708,10,43006,330.53,4,301.50374999999997,431.00625,0.001,19.0,Sin errores,Sin errores,1322.12
4721,2017-08-25,2017,8,201708,7,43007,254.99,1,234.71,342.16999999999996,0.001,23.25,Sin errores,Sin errores,254.99
4722,2017-08-25,2017,8,201708,2,43008,,2,242.44999999999996,328.43000000000006,0.001,18.0,Valor Nulo,Sin errores,
4723,2017-08-25,2017,8,201708,5,43009,406.52,3,315.81,498.81,0.001,18.625,Sin errores,Sin errores,1219.56
4724,2017-08-25,2017,8,201708,2,43010,300.51,21,212.12249999999997,313.8375000000001,0.001,23.0,Sin errores,Sin errores,6310.71
4725,2017-08-25,2017,8,201708,14,43011,242.14,9,213.89750000000004,314.86249999999995,0.001,20.75,Sin errores,Sin errores,2179.2599999999998
4726,2017-08-25,2017,8,201708,11,43013,243.55,1,196.03499999999997,288.045,0.001,16.5,Sin errores,Sin errores,243.55
4727,2017-08-25,2017,8,201708,12,43018,326.3,14,238.53875000000005,368.16125,0.001,19.375,Sin errores,Sin errores,4568.2
4728,2017-08-25,2017,8,201708,6,43020,425.91,9,307.53,467.19000000000005,0.001,22.5,Sin errores,Sin errores,3833.19
4729,2017-08-25,2017,8,201708,8,43022,281.53,2,234.85500000000005,376.905,0.001,18.25,Sin errores,Sin errores,563.06
4730,2017-08-25,2017,8,201708,12,43024,359.81,7,310.34,425.36000000000007,0.001,21.0,Sin errores,Sin errores,2518.67
4731,2017-08-25,2017,8,201708,9,43025,358.03,16,310.02250000000004,472.5775,0.001,16.5,Sin errores,Sin errores,5728.48
4732,2017-08-25,2017,8,201708,12,43026,398.98,5,281.6812499999999,453.85875000000004,0.001,24.25,Sin errores,Sin errores,1994.9
4733,2017-08-25,2017,8,201708,5,43027,298.58,33,245.765,428.015,0.001,14.25,Sin errores,Outlier,9853.14
4734,2017-08-25,2017,8,201708,9,42754,852.97,9,728.8550000000002,990.5449999999998,0.001,16.125,Sin errores,Sin errores,7676.7300000000005
4735,2017-08-25,2017,8,201708,8,42755,706.23,12,545.1775,939.8125,0.001,20.0,Sin errores,Sin errores,8474.76
4736,2017-08-25,2017,8,201708,12,42757,1313.86,5,996.4799999999998,1483.68,0.001,23.875,Sin errores,Sin errores,6569.299999999999
4737,2017-08-25,2017,8,201708,7,42758,1157.8,2,969.6899999999994,1552.9200000000003,0.001,16.5,Sin errores,Sin errores,2315.6
4738,2017-08-25,2017,8,201708,2,42759,1143.63,12,983.8700000000001,1524.2899999999997,0.001,20.0,Sin errores,Sin errores,13723.560000000001
4739,2017-08-25,2017,8,201708,3,42760,1032.35,15,834.8212500000002,1415.05875,0.001,16.0,Sin errores,Sin errores,15485.249999999998
4740,2017-08-25,2017,8,201708,12,42765,1344.33,5,1096.495,1592.245,0.001,15.0,Sin errores,Sin errores,6721.65
4741,2017-08-25,2017,8,201708,3,42766,4604.42,10,3993.15,5810.25,0.001,17.5,Sin errores,Sin errores,46044.2
4742,2017-08-25,2017,8,201708,8,42769,1853.04,15,1723.6387500000003,2675.74125,0.5,15.5,Sin errores,Sin errores,27795.6
4743,2017-08-25,2017,8,201708,7,42775,2078.98,17,1666.74375,2748.29625,0.001,15.0,Sin errores,Outlier,35342.66
4744,2017-08-25,2017,8,201708,4,42776,872.93,28,773.91375,1217.03625,0.001,19.75,Sin errores,Outlier,24442.039999999997
4745,2017-08-25,2017,8,201708,3,42777,1927.58,32,1647.395,2018.8850000000002,0.001,19.25,Sin errores,Outlier,61682.56
4746,2017-08-25,2017,8,201708,7,42778,2070.15,13,1544.6987500000005,2401.4612499999994,0.001,18.375,Sin errores,Sin errores,26911.95
4747,2017-08-25,2017,8,201708,13,42779,6081.08,3,5719.863749999999,8281.91625,0.001,23.5,Sin errores,Sin errores,18243.239999999998
4748,2017-08-25,2017,8,201708,9,42780,2442.48,4,2135.21,3667.0699999999997,0.001,15.0,Sin errores,Sin errores,9769.92
4749,2017-08-25,2017,8,201708,9,42782,2416.61,15,2033.0437499999994,2854.6462500000002,0.001,20.0,Sin errores,Sin errores,36249.15
4750,2017-08-25,2017,8,201708,6,42783,1795.53,13,1395.03125,2112.00875,0.75,11.25,Sin errores,Outlier,23341.89
4751,2017-08-25,2017,8,201708,9,42785,1013.42,6,846.25625,1279.97375,0.001,19.0,Sin errores,Sin errores,6080.5199999999995
4752,2017-08-25,2017,8,201708,13,42788,330.9,2,231.30499999999998,359.31500000000005,2.0,14.0,Sin errores,Sin errores,661.8
4753,2017-08-25,2017,8,201708,4,42790,462.77,10,472.7700000000002,626.9099999999999,0.001,17.0,Outlier,Sin errores,4627.7
4754,2017-08-25,2017,8,201708,7,42792,359.95,3,282.16749999999996,408.8725,0.001,18.0,Sin errores,Sin errores,1079.85
4755,2017-08-25,2017,8,201708,8,42793,555.59,4,469.90749999999997,729.3924999999999,0.001,20.0,Sin errores,Sin errores,2222.36
4756,2017-08-25,2017,8,201708,5,42794,221.26,10,182.51999999999998,245.58000000000004,0.001,17.0,Sin errores,Sin errores,2212.6
4757,2017-08-25,2017,8,201708,11,42795,414.01,8,312.14,438.91999999999996,0.001,19.0,Sin errores,Sin errores,3312.08
4758,2017-08-25,2017,8,201708,12,42799,939.82,7,843.6300000000001,1344.9299999999998,0.001,15.0,Sin errores,Sin errores,6578.740000000001
4759,2017-08-25,2017,8,201708,14,42800,1262.19,3,874.2374999999997,1511.1225,0.001,20.5,Sin errores,Sin errores,3786.57
4760,2017-08-25,2017,8,201708,10,42801,2096.01,18,1537.8575,2434.6025,0.001,20.875,Sin errores,Sin errores,37728.18000000001
4761,2017-08-25,2017,8,201708,2,42850,189.97,10,167.01,228.26999999999998,0.001,19.5,Sin errores,Sin errores,1899.7
4762,2017-08-25,2017,8,201708,14,42851,93.37,2,72.43249999999999,115.8275,0.001,14.625,Sin errores,Sin errores,186.74
4763,2017-08-25,2017,8,201708,5,42926,58.47,11,42.72624999999999,65.53375,0.001,18.0,Sin errores,Sin errores,643.17
4764,2017-08-25,2017,8,201708,14,42929,194.15,7,191.51875,253.79125,0.001,19.0,Sin errores,Sin errores,1359.05
4765,2017-08-25,2017,8,201708,10,42930,94.17,9,79.38125000000002,144.30874999999997,0.001,20.75,Sin errores,Sin errores,847.53
4766,2017-08-25,2017,8,201708,4,42852,115.46,8,93.135,129.22500000000002,0.001,12.75,Sin errores,Sin errores,923.68
4767,2017-08-25,2017,8,201708,14,42853,487.32,31,397.90125,597.58875,0.001,14.5,Sin errores,Outlier,15106.92
4768,2017-08-25,2017,8,201708,3,42900,175.5,3,145.36875,213.25125,0.001,21.0,Sin errores,Sin errores,526.5
4769,2017-08-25,2017,8,201708,12,42901,118.88,13,103.19250000000001,169.3275,0.001,21.5,Sin errores,Sin errores,1545.44
4770,2017-08-25,2017,8,201708,5,42932,,13,89.535,126.495,0.001,19.0,Valor Nulo,Sin errores,
4771,2017-08-25,2017,8,201708,13,42973,75.31,6,70.58500000000001,106.13499999999999,0.001,17.5,Sin errores,Sin errores,451.86
4772,2017-08-25,2017,8,201708,5,42974,141.45,4,110.17000000000003,180.07,0.001,14.125,Sin errores,Sin errores,565.8
4773,2017-08-25,2017,8,201708,2,42975,160.39,9,124.29249999999999,180.37749999999997,0.001,23.25,Sin errores,Sin errores,1443.5099999999998
4774,2017-08-25,2017,8,201708,14,42977,70.42,5,56.285000000000004,89.61500000000001,0.001,17.375,Sin errores,Sin errores,352.1
4775,2017-08-25,2017,8,201708,2,42979,69.22,2,57.710000000000015,100.72999999999999,0.001,18.0,Sin errores,Sin errores,138.44
4776,2017-08-25,2017,8,201708,13,42981,35.21,1,27.477499999999996,44.922500000000014,0.001,16.5,Sin errores,Sin errores,35.21
4777,2017-08-25,2017,8,201708,9,42982,8.18,5,7.827500000000001,10.572499999999998,0.001,19.5,Sin errores,Sin errores,40.9
4778,2017-09-29,2017,9,201709,13,42833,513.05,10,474.70625000000007,730.1637499999998,0.001,18.5,Sin errores,Sin errores,5130.5
4779,2017-09-29,2017,9,201709,2,42834,599.77,3,463.36250000000007,690.3575,0.001,18.5,Sin errores,Sin errores,1799.31
4780,2017-09-29,2017,9,201709,7,42835,560.58,16,509.0187500000002,653.1312499999999,0.001,18.0,Sin errores,Sin errores,8969.28
4781,2017-09-29,2017,9,201709,8,42836,651.47,3,433.74125,726.00875,0.001,19.5,Sin errores,Sin errores,1954.41
4782,2017-09-29,2017,9,201709,10,42837,268.49,3,224.71999999999997,375.08,0.001,16.5,Sin errores,Sin errores,805.47
4783,2017-09-29,2017,9,201709,3,42841,264.11,15,198.71500000000003,297.68499999999995,0.001,15.0,Sin errores,Sin errores,3961.65
4784,2017-09-29,2017,9,201709,12,42842,266.34,4,198.64750000000004,316.9525,0.001,17.5,Sin errores,Sin errores,1065.36
4785,2017-09-29,2017,9,201709,13,42844,1310.68,16,972.2962499999995,1492.2337500000003,0.001,14.5,Sin errores,Outlier,20970.88
4786,2017-09-29,2017,9,201709,5,42847,2177.6,8,1497.8,2453.3599999999997,0.001,20.0,Sin errores,Sin errores,17420.8
4787,2017-09-29,2017,9,201709,4,42859,397.55,9,364.81500000000005,484.66499999999996,0.001,16.125,Sin errores,Sin errores,3577.9500000000003
4788,2017-09-29,2017,9,201709,7,42860,401.16,6,338.86125000000004,467.9587499999999,0.001,16.75,Sin errores,Sin errores,2406.96
4789,2017-09-29,2017,9,201709,6,42862,346.15,4,273.9787500000001,422.98124999999993,0.001,13.25,Sin errores,Sin errores,1384.6
4790,2017-09-29,2017,9,201709,4,42863,252.51,5,201.89624999999992,345.0037500000001,0.001,16.0,Sin errores,Sin errores,1262.55
4791,2017-09-29,2017,9,201709,9,42983,248.49,6,190.265,312.755,0.001,16.0,Sin errores,Sin errores,1490.94
4792,2017-09-29,2017,9,201709,12,42984,161.25,3,132.98249999999996,233.6775,0.001,12.5,Sin errores,Sin errores,483.75
4793,2017-09-29,2017,9,201709,13,42907,294.97,9,243.06999999999994,375.31000000000006,0.001,16.5,Sin errores,Sin errores,2654.7300000000005
4794,2017-09-29,2017,9,201709,11,42908,997.8,6,857.555,1164.1550000000002,0.001,15.0,Sin errores,Sin errores,5986.799999999999
4795,2017-09-29,2017,9,201709,11,42909,1113.75,5,880.77,1263.9,0.001,14.5,Sin errores,Sin errores,5568.75
4796,2017-09-29,2017,9,201709,11,42910,1159.59,9,909.8350000000004,1321.3449999999998,0.001,21.375,Sin errores,Sin errores,10436.31
4797,2017-09-29,2017,9,201709,6,42914,1064.68,17,835.7887500000002,1214.2312499999998,0.001,24.0,Sin errores,Sin errores,18099.56
4798,2017-09-29,2017,9,201709,6,42918,597.64,3,485.10625000000005,643.60375,0.001,14.25,Sin errores,Sin errores,1792.92
4799,2017-09-29,2017,9,201709,11,42919,452.3,11,351.3975,539.5725,0.001,17.0,Sin errores,Sin errores,4975.3
4800,2017-09-29,2017,9,201709,13,42920,532.97,10,435.7749999999999,663.2650000000001,0.001,17.5,Sin errores,Sin errores,5329.700000000001
4801,2017-09-29,2017,9,201709,9,42925,2.3,6,1.6875,2.5725,0.001,19.5,Sin errores,Sin errores,13.799999999999999
4802,2017-09-29,2017,9,201709,4,42933,812.39,2,670.4137500000002,1019.7262499999997,0.001,19.0,Sin errores,Sin errores,1624.78
4803,2017-09-29,2017,9,201709,11,42937,1512.4,7,1251.5150000000003,2143.865,0.125,15.875,Sin errores,Sin errores,10586.800000000001
4804,2017-09-29,2017,9,201709,1,42938,1650.85,5,1543.8624999999997,2297.2375,0.001,18.0,Sin errores,Sin errores,8254.25
4805,2017-09-29,2017,9,201709,6,42939,1995.46,9,1681.4812499999998,2411.6887500000003,0.001,14.5,Sin errores,Sin errores,17959.14
4806,2017-09-29,2017,9,201709,12,42940,1569.41,13,1228.29,1765.83,0.001,20.0,Sin errores,Sin errores,20402.33
4807,2017-09-29,2017,9,201709,12,42942,2171.48,2,1646.94,2201.52,0.001,15.0,Sin errores,Sin errores,4342.96
4808,2017-09-29,2017,9,201709,5,42946,1725.06,6,1254.7575000000002,1836.5924999999997,0.001,17.25,Sin errores,Sin errores,10350.36
4809,2017-09-29,2017,9,201709,12,42948,2175.79,6,1531.2237499999999,2468.74625,0.001,17.375,Sin errores,Sin errores,13054.74
4810,2017-09-29,2017,9,201709,7,42949,1297.16,6,1173.89,1787.3300000000002,0.001,15.0,Sin errores,Sin errores,7782.960000000001
4811,2017-09-29,2017,9,201709,13,42950,1598.1,4,1508.9374999999995,2290.0625000000005,0.001,14.5,Sin errores,Sin errores,6392.4
4812,2017-09-29,2017,9,201709,12,42953,2658.39,4,2173.4037499999995,2935.99625,0.001,19.0,Sin errores,Sin errores,10633.56
4813,2017-09-29,2017,9,201709,7,42954,1972.86,2,1350.9425,2140.3775,0.001,15.625,Sin errores,Sin errores,3945.72
4814,2017-09-29,2017,9,201709,5,42955,1819.28,5,1409.65,1940.65,0.001,17.5,Sin errores,Sin errores,9096.4
4815,2017-09-29,2017,9,201709,5,42956,1376.52,12,1151.0,1736.0,0.001,17.5,Sin errores,Sin errores,16518.239999999998
4816,2017-09-29,2017,9,201709,7,42958,2458.77,4,2024.5400000000006,3243.5599999999995,0.001,21.0,Sin errores,Sin errores,9835.08
4817,2017-09-29,2017,9,201709,11,42960,2950.52,5,2338.1125,3624.5874999999996,0.001,17.125,Sin errores,Sin errores,14752.6
4818,2017-09-29,2017,9,201709,6,42961,2236.84,3,1679.6049999999998,2363.425,0.001,17.75,Sin errores,Sin errores,6710.52
4819,2017-09-29,2017,9,201709,8,42965,1605.08,2,1252.1412499999997,1958.5587500000001,0.001,20.5,Sin errores,Sin errores,3210.16
4820,2017-09-29,2017,9,201709,4,42967,2114.41,12,1730.6912499999994,2964.6887500000007,0.001,16.875,Sin errores,Sin errores,25372.92
4821,2017-09-29,2017,9,201709,5,42969,2568.73,4,1972.4550000000004,3283.6649999999995,0.001,17.5,Sin errores,Sin errores,10274.92
4822,2017-09-29,2017,9,201709,2,43029,835.29,4,652.2812499999998,917.3387500000001,0.001,29.5,Sin errores,Sin errores,3341.16
4823,2017-09-29,2017,9,201709,3,43031,733.12,2,665.9012499999999,1018.8887500000001,0.001,22.25,Sin errores,Sin errores,1466.24
4824,2017-09-29,2017,9,201709,3,43035,728.66,2,680.9100000000001,917.3699999999999,0.001,18.0,Sin errores,Sin errores,1457.32
4825,2017-09-29,2017,9,201709,11,43037,76899.0,2,653.03875,959.7512499999999,0.001,20.5,Outlier,Sin errores,153798.0
4826,2017-09-29,2017,9,201709,12,43038,850.55,5,644.2200000000001,982.68,0.001,19.25,Sin errores,Sin errores,4252.75
4827,2017-09-29,2017,9,201709,2,43039,526.7,11,421.3812499999999,696.69875,0.001,17.5,Sin errores,Sin errores,5793.700000000001
4828,2017-09-29,2017,9,201709,2,43041,587.66,12,378.72375000000005,690.11625,0.001,22.0,Sin errores,Sin errores,7051.92
4829,2017-09-29,2017,9,201709,2,43042,786.51,8,640.8612499999998,930.9087500000002,0.001,17.875,Sin errores,Sin errores,6292.08
4830,2017-09-29,2017,9,201709,9,43043,882.14,19,607.375,954.565,0.001,24.375,Sin errores,Sin errores,16760.66
4831,2017-09-29,2017,9,201709,7,42816,936.26,9,666.54,1090.56,0.001,17.75,Sin errores,Sin errores,8426.34
4832,2017-09-29,2017,9,201709,11,42818,1406.87,7,1071.85,1733.29,0.001,20.5,Sin errores,Sin errores,9848.09
4833,2017-09-29,2017,9,201709,4,42820,427.83,9,364.115,550.895,0.001,15.25,Sin errores,Sin errores,3850.47
4834,2017-09-29,2017,9,201709,9,42822,590.1,7,460.6700000000002,672.5899999999998,0.001,14.5,Sin errores,Sin errores,4130.7
4835,2017-09-29,2017,9,201709,9,42823,629.19,10,506.2787500000002,702.2612499999998,0.001,17.5,Sin errores,Sin errores,6291.900000000001
4836,2017-09-29,2017,9,201709,4,42824,438.45,15,292.46500000000003,497.18499999999995,0.001,22.0,Sin errores,Sin errores,6576.75
4837,2017-09-29,2017,9,201709,3,42825,332.69,5,313.335,445.6050000000001,0.5,12.5,Sin errores,Sin errores,1663.45
4838,2017-09-29,2017,9,201709,13,42827,400.77,31,283.3924999999999,429.86750000000006,2.0,14.0,Sin errores,Outlier,12423.869999999999
4839,2017-09-29,2017,9,201709,1,42829,692.87,19,472.72499999999997,784.395,0.001,12.5,Sin errores,Outlier,13164.53
4840,2017-09-29,2017,9,201709,4,42810,834.1,17,728.5024999999998,1086.1775,0.001,17.625,Sin errores,Sin errores,14179.7
4841,2017-09-29,2017,9,201709,10,42815,462.94,4,325.2025,520.2175,0.001,18.25,Sin errores,Sin errores,1851.76
4842,2017-09-29,2017,9,201709,6,42903,167.08,2,166.5775,223.9225,0.001,24.125,Sin errores,Sin errores,334.16
4843,2017-09-29,2017,9,201709,9,42904,86.43,2,75.51500000000001,113.10499999999999,0.001,14.5,Sin errores,Sin errores,172.86
4844,2017-09-29,2017,9,201709,5,42906,207.89,13,180.14999999999998,265.89000000000004,0.001,19.0,Sin errores,Sin errores,2702.5699999999997
4845,2017-09-29,2017,9,201709,2,42865,144.31,11,113.63875,172.43124999999998,0.001,17.125,Sin errores,Sin errores,1587.41
4846,2017-09-29,2017,9,201709,2,42866,144.57,8,113.63999999999999,167.58000000000004,0.001,17.5,Sin errores,Sin errores,1156.56
4847,2017-09-29,2017,9,201709,10,42869,146.97,6,114.82,172.36,0.001,21.5,Sin errores,Sin errores,881.8199999999999
4848,2017-09-29,2017,9,201709,12,42873,373.55,7,307.2925,471.4675,0.001,21.0,Sin errores,Sin errores,2614.85
4849,2017-09-29,2017,9,201709,8,42874,349.53,2,295.15625,487.19375,0.001,19.5,Sin errores,Sin errores,699.06
4850,2017-09-29,2017,9,201709,10,42875,404.77,10,352.79875000000004,431.60124999999994,0.001,19.0,Sin errores,Sin errores,4047.7
4851,2017-09-29,2017,9,201709,8,42881,384.7,10,274.23,410.94000000000005,0.001,19.5,Sin errores,Sin errores,3847.0
4852,2017-09-29,2017,9,201709,7,42883,340.46,5,262.03,428.23,0.001,18.5,Sin errores,Sin errores,1702.3
4853,2017-09-29,2017,9,201709,3,42886,315.86,16,279.91749999999996,421.2625,0.001,23.0,Sin errores,Sin errores,5053.76
4854,2017-09-29,2017,9,201709,13,42889,351.44,5,288.00999999999993,432.61000000000007,0.001,16.625,Sin errores,Sin errores,1757.2
4855,2017-09-29,2017,9,201709,2,42891,343.86,16,290.21874999999994,429.08125,0.001,17.875,Sin errores,Sin errores,5501.76
4856,2017-09-29,2017,9,201709,7,42892,407.24,10,260.65999999999997,434.9,0.001,21.625,Sin errores,Sin errores,4072.4
4857,2017-09-29,2017,9,201709,13,42893,325.87,1,292.24499999999995,446.5950000000001,0.001,18.0,Sin errores,Sin errores,325.87
4858,2017-09-29,2017,9,201709,2,42895,345.33,5,323.2825,406.0674999999999,0.001,20.5,Sin errores,Sin errores,1726.6499999999999
4859,2017-09-29,2017,9,201709,6,42896,390.57,16,294.91874999999993,422.0512500000001,0.001,18.375,Sin errores,Sin errores,6249.12
4860,2017-09-29,2017,9,201709,6,42897,394.79,8,303.245,437.855,0.001,14.0,Sin errores,Sin errores,3158.32
4861,2017-09-29,2017,9,201709,7,42987,296.23,11,255.88500000000005,357.52500000000003,0.001,20.0,Sin errores,Sin errores,3258.53
4862,2017-09-29,2017,9,201709,3,42989,27747.0,8,232.90249999999997,364.4975,0.001,20.0,Outlier,Sin errores,221976.0
4863,2017-09-29,2017,9,201709,2,42990,214.4,2,198.23874999999998,305.45125,0.001,19.125,Sin errores,Sin errores,428.8
4864,2017-09-29,2017,9,201709,6,42991,284.78,21,227.47125000000005,360.40875000000005,0.001,24.0,Sin errores,Sin errores,5980.379999999999
4865,2017-09-29,2017,9,201709,5,42992,350.37,7,322.90999999999997,493.43000000000006,0.001,17.5,Sin errores,Sin errores,2452.59
4866,2017-09-29,2017,9,201709,13,42996,321.29,5,295.4075,430.0925,0.001,15.25,Sin errores,Sin errores,1606.45
4867,2017-09-29,2017,9,201709,7,42997,302.46,4,259.0524999999999,398.6875000000001,0.001,21.5,Sin errores,Sin errores,1209.84
4868,2017-09-29,2017,9,201709,3,42998,393.59,8,311.70500000000004,455.55499999999995,0.001,17.5,Sin errores,Sin errores,3148.72
4869,2017-09-29,2017,9,201709,10,43002,283.11,10,227.535,338.68500000000006,0.001,16.5,Sin errores,Sin errores,2831.1000000000004
4870,2017-09-29,2017,9,201709,11,43003,273.11,6,235.72000000000003,385.69000000000005,0.001,19.625,Sin errores,Sin errores,1638.66
4871,2017-09-29,2017,9,201709,14,43007,312.58,10,234.71,342.16999999999996,0.001,23.25,Sin errores,Sin errores,3125.7999999999997
4872,2017-09-29,2017,9,201709,13,43008,294.77,3,242.44999999999996,328.43000000000006,0.001,18.0,Sin errores,Sin errores,884.31
4873,2017-09-29,2017,9,201709,7,43009,,9,315.81,498.81,0.001,18.625,Valor Nulo,Sin errores,
4874,2017-09-29,2017,9,201709,6,43010,308.91,9,212.12249999999997,313.8375000000001,0.001,23.0,Sin errores,Sin errores,2780.19
4875,2017-09-29,2017,9,201709,9,43012,378.94,10,277.98875,445.56125,0.001,14.625,Sin errores,Sin errores,3789.4
4876,2017-09-29,2017,9,201709,1,43013,244.36,7,196.03499999999997,288.045,0.001,16.5,Sin errores,Sin errores,1710.52
4877,2017-09-29,2017,9,201709,10,43015,367.74,3,282.5225000000001,406.07749999999993,0.001,18.0,Sin errores,Sin errores,1103.22
4878,2017-09-29,2017,9,201709,8,43016,304.85,5,260.38875,373.78125000000006,0.001,16.0,Sin errores,Sin errores,1524.25
4879,2017-09-29,2017,9,201709,9,43019,314.37,8,240.80250000000007,344.40749999999997,0.001,18.5,Sin errores,Sin errores,2514.96
4880,2017-09-29,2017,9,201709,13,43022,322.98,9,234.85500000000005,376.905,0.001,18.25,Sin errores,Sin errores,2906.82
4881,2017-09-29,2017,9,201709,12,43023,435.07,14,392.34999999999997,538.99,0.001,18.25,Sin errores,Sin errores,6090.98
4882,2017-09-29,2017,9,201709,2,43026,352.39,1,281.6812499999999,453.85875000000004,0.001,24.25,Sin errores,Sin errores,352.39
4883,2017-09-29,2017,9,201709,14,43027,333.13,7,245.765,428.015,0.001,14.25,Sin errores,Sin errores,2331.91
4884,2017-09-29,2017,9,201709,5,42756,420.33,11,365.635,543.9549999999999,0.001,19.0,Sin errores,Sin errores,4623.63
4885,2017-09-29,2017,9,201709,5,42758,1347.51,6,969.6899999999994,1552.9200000000003,0.001,16.5,Sin errores,Sin errores,8085.0599999999995
4886,2017-09-29,2017,9,201709,11,42759,1238.36,13,983.8700000000001,1524.2899999999997,0.001,20.0,Sin errores,Sin errores,16098.679999999998
4887,2017-09-29,2017,9,201709,3,42762,1314.43,4,1172.565,1789.755,0.001,20.25,Sin errores,Sin errores,5257.72
4888,2017-09-29,2017,9,201709,9,42763,1607.48,15,1178.8374999999996,1732.5625000000005,0.001,25.75,Sin errores,Sin errores,24112.2
4889,2017-09-29,2017,9,201709,8,42764,907.7,2,799.5925000000002,1162.5475,0.001,21.5,Sin errores,Sin errores,1815.4
4890,2017-09-29,2017,9,201709,5,42766,4994.05,9,3993.15,5810.25,0.001,17.5,Sin errores,Sin errores,44946.450000000004
4891,2017-09-29,2017,9,201709,10,42770,2500.5,7,1969.1649999999995,2965.315,0.001,14.0,Sin errores,Sin errores,17503.5
4892,2017-09-29,2017,9,201709,12,42771,,12,1321.335,2144.805,0.001,19.25,Valor Nulo,Sin errores,
4893,2017-09-29,2017,9,201709,2,42776,1044.84,4,773.91375,1217.03625,0.001,19.75,Sin errores,Sin errores,4179.36
4894,2017-09-29,2017,9,201709,6,42777,1781.25,6,1647.395,2018.8850000000002,0.001,19.25,Sin errores,Sin errores,10687.5
4895,2017-09-29,2017,9,201709,12,42778,1963.59,11,1544.6987500000005,2401.4612499999994,0.001,18.375,Sin errores,Sin errores,21599.489999999998
4896,2017-09-29,2017,9,201709,1,42779,7118.3,15,5719.863749999999,8281.91625,0.001,23.5,Sin errores,Sin errores,106774.5
4897,2017-09-29,2017,9,201709,2,42783,1753.84,7,1395.03125,2112.00875,0.75,11.25,Sin errores,Sin errores,12276.88
4898,2017-09-29,2017,9,201709,4,42787,955.5,8,679.5150000000001,1198.575,0.001,18.5,Sin errores,Sin errores,7644.0
4899,2017-09-29,2017,9,201709,3,42790,482.46,16,472.7700000000002,626.9099999999999,0.001,17.0,Sin errores,Sin errores,7719.36
4900,2017-09-29,2017,9,201709,3,42791,182.88,9,137.23,220.45000000000002,0.001,14.5,Sin errores,Sin errores,1645.92
4901,2017-09-29,2017,9,201709,3,42792,370.47,8,282.16749999999996,408.8725,0.001,18.0,Sin errores,Sin errores,2963.76
4902,2017-09-29,2017,9,201709,12,42793,567.63,5,469.90749999999997,729.3924999999999,0.001,20.0,Sin errores,Sin errores,2838.15
4903,2017-09-29,2017,9,201709,5,42795,346.46,16,312.14,438.91999999999996,0.001,19.0,Sin errores,Sin errores,5543.36
4904,2017-09-29,2017,9,201709,11,42796,296.56,5,259.08125000000007,376.05875000000003,0.001,15.0,Sin errores,Sin errores,1482.8
4905,2017-09-29,2017,9,201709,12,42797,3871.55,2,2648.6087500000003,4123.82125,0.001,22.5,Sin errores,Sin errores,7743.1
4906,2017-09-29,2017,9,201709,6,42798,981.24,17,899.1949999999996,1218.005,0.001,21.5,Sin errores,Sin errores,16681.08
4907,2017-09-29,2017,9,201709,3,42799,1024.67,8,843.6300000000001,1344.9299999999998,0.001,15.0,Sin errores,Sin errores,8197.36
4908,2017-09-29,2017,9,201709,2,42801,2083.22,18,1537.8575,2434.6025,0.001,20.875,Sin errores,Sin errores,37497.96
4909,2017-09-29,2017,9,201709,1,42927,59.13,4,52.355000000000004,72.96499999999999,0.001,20.125,Sin errores,Sin errores,236.52
4910,2017-09-29,2017,9,201709,13,42929,229.47,5,191.51875,253.79125,0.001,19.0,Sin errores,Sin errores,1147.35
4911,2017-09-29,2017,9,201709,11,42930,100.63,10,79.38125000000002,144.30874999999997,0.001,20.75,Sin errores,Sin errores,1006.3
