IdGasto,IdSucursal,IdTipoGasto,Fecha,Monto,Fecha_Año,Fecha_Mes,Fecha_Periodo,MinMonto,MaxMonto,Calidad_Monto
3559,19,3,2017-06-01,100.04,2017,6,201706,95.57250000000002,124.6575,Sin errores
3560,19,4,2017-06-01,1121.3,2017,6,201706,948.70125,1251.79875,Sin errores
3561,16,1,2017-06-01,1005.31,2017,6,201706,954.1362499999998,1247.7837500000003,Sin errores
3562,16,2,2017-06-01,318.8,2017,6,201706,286.225,373.91499999999996,Sin errores
3563,16,3,2017-06-01,109.74,2017,6,201706,95.57250000000002,124.6575,Sin errores
3564,16,4,2017-06-01,1098.97,2017,6,201706,948.70125,1251.79875,Sin errores
3565,11,1,2017-06-01,1002.68,2017,6,201706,954.1362499999998,1247.7837500000003,Sin errores
3566,11,2,2017-06-01,334.95,2017,6,201706,286.225,373.91499999999996,Sin errores
3567,11,3,2017-06-01,117.44,2017,6,201706,95.57250000000002,124.6575,Sin errores
3568,11,4,2017-06-01,1122.5,2017,6,201706,948.70125,1251.79875,Sin errores
3569,25,1,2017-06-01,1089.34,2017,6,201706,954.1362499999998,1247.7837500000003,Sin errores
3570,25,2,2017-06-01,323.76,2017,6,201706,286.225,373.91499999999996,Sin errores
3571,25,3,2017-06-01,112.8,2017,6,201706,95.57250000000002,124.6575,Sin errores
3572,25,4,2017-06-01,1002.35,2017,6,201706,948.70125,1251.79875,Sin errores
3573,26,1,2017-06-01,1027.75,2017,6,201706,954.1362499999998,1247.7837500000003,Sin errores
3574,26,2,2017-06-01,339.51,2017,6,201706,286.225,373.91499999999996,Sin errores
3575,26,3,2017-06-01,117.53,2017,6,201706,95.57250000000002,124.6575,Sin errores
3576,26,4,2017-06-01,1081.49,2017,6,201706,948.70125,1251.79875,Sin errores
3577,27,1,2017-06-01,1081.46,2017,6,201706,954.1362499999998,1247.7837500000003,Sin errores
3578,27,2,2017-06-01,348.85,2017,6,201706,286.225,373.91499999999996,Sin errores
3579,27,3,2017-06-01,116.97,2017,6,201706,95.57250000000002,124.6575,Sin errores
3580,27,4,2017-06-01,1160.22,2017,6,201706,948.70125,1251.79875,Sin errores
3581,29,1,2017-06-01,1091.87,2017,6,201706,954.1362499999998,1247.7837500000003,Sin errores
3582,29,2,2017-06-01,353.61,2017,6,201706,286.225,373.91499999999996,Sin errores
3583,29,3,2017-06-01,101.8,2017,6,201706,95.57250000000002,124.6575,Sin errores
3584,29,4,2017-06-01,1153.67,2017,6,201706,948.70125,1251.79875,Sin errores
3585,30,1,2017-06-01,1114.44,2017,6,201706,954.1362499999998,1247.7837500000003,Sin errores
3586,30,2,2017-06-01,333.36,2017,6,201706,286.225,373.91499999999996,Sin errores
3587,30,3,2017-06-01,101.27,2017,6,201706,95.57250000000002,124.6575,Sin errores
3588,30,4,2017-06-01,1130.09,2017,6,201706,948.70125,1251.79875,Sin errores
3589,31,1,2017-06-01,1012.21,2017,6,201706,954.1362499999998,1247.7837500000003,Sin errores
3590,31,2,2017-06-01,321.24,2017,6,201706,286.225,373.91499999999996,Sin errores
3591,31,3,2017-06-01,111.74,2017,6,201706,95.57250000000002,124.6575,Sin errores
3592,31,4,2017-06-01,1174.37,2017,6,201706,948.70125,1251.79875,Sin errores
3593,23,1,2017-06-01,1119.79,2017,6,201706,954.1362499999998,1247.7837500000003,Sin errores
3594,23,2,2017-06-01,322.75,2017,6,201706,286.225,373.91499999999996,Sin errores
3595,23,3,2017-06-01,101.98,2017,6,201706,95.57250000000002,124.6575,Sin errores
3596,23,4,2017-06-01,1071.4,2017,6,201706,948.70125,1251.79875,Sin errores
3597,24,1,2017-06-01,1097.69,2017,6,201706,954.1362499999998,1247.7837500000003,Sin errores
3598,24,2,2017-06-01,322.27,2017,6,201706,286.225,373.91499999999996,Sin errores
3599,24,3,2017-06-01,107.81,2017,6,201706,95.57250000000002,124.6575,Sin errores
3600,24,4,2017-06-01,1167.62,2017,6,201706,948.70125,1251.79875,Sin errores
3601,18,1,2017-07-01,1003.94,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3602,18,2,2017-07-01,335.05,2017,7,201707,286.225,373.91499999999996,Sin errores
3603,18,3,2017-07-01,117.23,2017,7,201707,95.57250000000002,124.6575,Sin errores
3604,18,4,2017-07-01,1111.13,2017,7,201707,948.70125,1251.79875,Sin errores
3605,1,1,2017-07-01,1038.68,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3606,1,2,2017-07-01,318.0,2017,7,201707,286.225,373.91499999999996,Sin errores
3607,1,3,2017-07-01,118.4,2017,7,201707,95.57250000000002,124.6575,Sin errores
3608,1,4,2017-07-01,1139.8,2017,7,201707,948.70125,1251.79875,Sin errores
3609,2,1,2017-07-01,1147.12,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3610,2,2,2017-07-01,334.86,2017,7,201707,286.225,373.91499999999996,Sin errores
3611,2,3,2017-07-01,113.96,2017,7,201707,95.57250000000002,124.6575,Sin errores
3612,2,4,2017-07-01,1149.36,2017,7,201707,948.70125,1251.79875,Sin errores
3613,3,1,2017-07-01,1128.06,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3614,3,2,2017-07-01,357.67,2017,7,201707,286.225,373.91499999999996,Sin errores
3615,3,3,2017-07-01,117.7,2017,7,201707,95.57250000000002,124.6575,Sin errores
3616,3,4,2017-07-01,1108.1,2017,7,201707,948.70125,1251.79875,Sin errores
3617,4,1,2017-07-01,1009.61,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3618,4,2,2017-07-01,337.13,2017,7,201707,286.225,373.91499999999996,Sin errores
3619,4,3,2017-07-01,119.0,2017,7,201707,95.57250000000002,124.6575,Sin errores
3620,4,4,2017-07-01,1178.81,2017,7,201707,948.70125,1251.79875,Sin errores
3621,5,1,2017-07-01,1123.96,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3622,5,2,2017-07-01,325.01,2017,7,201707,286.225,373.91499999999996,Sin errores
3623,5,3,2017-07-01,104.49,2017,7,201707,95.57250000000002,124.6575,Sin errores
3624,5,4,2017-07-01,1174.55,2017,7,201707,948.70125,1251.79875,Sin errores
3625,6,1,2017-07-01,1137.99,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3626,6,2,2017-07-01,349.89,2017,7,201707,286.225,373.91499999999996,Sin errores
3627,6,3,2017-07-01,101.75,2017,7,201707,95.57250000000002,124.6575,Sin errores
3628,6,4,2017-07-01,1188.53,2017,7,201707,948.70125,1251.79875,Sin errores
3629,7,1,2017-07-01,1090.21,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3630,7,2,2017-07-01,325.64,2017,7,201707,286.225,373.91499999999996,Sin errores
3631,7,3,2017-07-01,115.68,2017,7,201707,95.57250000000002,124.6575,Sin errores
3632,7,4,2017-07-01,1127.36,2017,7,201707,948.70125,1251.79875,Sin errores
3633,8,1,2017-07-01,1166.51,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3634,8,2,2017-07-01,315.14,2017,7,201707,286.225,373.91499999999996,Sin errores
3635,8,3,2017-07-01,115.28,2017,7,201707,95.57250000000002,124.6575,Sin errores
3636,8,4,2017-07-01,1012.43,2017,7,201707,948.70125,1251.79875,Sin errores
3637,9,1,2017-07-01,1003.89,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3638,9,2,2017-07-01,354.65,2017,7,201707,286.225,373.91499999999996,Sin errores
3639,9,3,2017-07-01,109.91,2017,7,201707,95.57250000000002,124.6575,Sin errores
3640,9,4,2017-07-01,1149.18,2017,7,201707,948.70125,1251.79875,Sin errores
3641,10,1,2017-07-01,1048.48,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3642,10,2,2017-07-01,358.47,2017,7,201707,286.225,373.91499999999996,Sin errores
3643,10,3,2017-07-01,102.9,2017,7,201707,95.57250000000002,124.6575,Sin errores
3644,10,4,2017-07-01,1160.29,2017,7,201707,948.70125,1251.79875,Sin errores
3645,13,1,2017-07-01,1114.47,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3646,13,2,2017-07-01,327.44,2017,7,201707,286.225,373.91499999999996,Sin errores
3647,13,3,2017-07-01,111.4,2017,7,201707,95.57250000000002,124.6575,Sin errores
3648,13,4,2017-07-01,1095.55,2017,7,201707,948.70125,1251.79875,Sin errores
3649,15,1,2017-07-01,1135.77,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3650,15,2,2017-07-01,357.65,2017,7,201707,286.225,373.91499999999996,Sin errores
3651,15,3,2017-07-01,115.36,2017,7,201707,95.57250000000002,124.6575,Sin errores
3652,15,4,2017-07-01,1191.31,2017,7,201707,948.70125,1251.79875,Sin errores
3653,20,1,2017-07-01,1095.86,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3654,20,2,2017-07-01,331.61,2017,7,201707,286.225,373.91499999999996,Sin errores
3655,20,3,2017-07-01,103.92,2017,7,201707,95.57250000000002,124.6575,Sin errores
3656,20,4,2017-07-01,1080.04,2017,7,201707,948.70125,1251.79875,Sin errores
3657,17,1,2017-07-01,1082.54,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3658,17,2,2017-07-01,351.78,2017,7,201707,286.225,373.91499999999996,Sin errores
3659,17,3,2017-07-01,101.53,2017,7,201707,95.57250000000002,124.6575,Sin errores
3660,17,4,2017-07-01,1158.81,2017,7,201707,948.70125,1251.79875,Sin errores
3661,21,1,2017-07-01,1148.08,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3662,21,2,2017-07-01,319.2,2017,7,201707,286.225,373.91499999999996,Sin errores
3663,21,3,2017-07-01,107.57,2017,7,201707,95.57250000000002,124.6575,Sin errores
3664,21,4,2017-07-01,1186.58,2017,7,201707,948.70125,1251.79875,Sin errores
3665,22,1,2017-07-01,1105.77,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3666,22,2,2017-07-01,350.74,2017,7,201707,286.225,373.91499999999996,Sin errores
3667,22,3,2017-07-01,112.83,2017,7,201707,95.57250000000002,124.6575,Sin errores
3668,22,4,2017-07-01,1134.13,2017,7,201707,948.70125,1251.79875,Sin errores
3669,12,1,2017-07-01,1085.75,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3670,12,2,2017-07-01,307.91,2017,7,201707,286.225,373.91499999999996,Sin errores
3671,12,3,2017-07-01,107.45,2017,7,201707,95.57250000000002,124.6575,Sin errores
3672,12,4,2017-07-01,1093.48,2017,7,201707,948.70125,1251.79875,Sin errores
3673,14,1,2017-07-01,1043.89,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3674,14,2,2017-07-01,341.71,2017,7,201707,286.225,373.91499999999996,Sin errores
3675,14,3,2017-07-01,116.34,2017,7,201707,95.57250000000002,124.6575,Sin errores
3676,14,4,2017-07-01,1000.0,2017,7,201707,948.70125,1251.79875,Sin errores
3677,19,1,2017-07-01,1109.77,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3678,19,2,2017-07-01,344.66,2017,7,201707,286.225,373.91499999999996,Sin errores
3679,19,3,2017-07-01,101.5,2017,7,201707,95.57250000000002,124.6575,Sin errores
3680,19,4,2017-07-01,1028.21,2017,7,201707,948.70125,1251.79875,Sin errores
3681,16,1,2017-07-01,1096.17,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3682,16,2,2017-07-01,358.87,2017,7,201707,286.225,373.91499999999996,Sin errores
3683,16,3,2017-07-01,109.26,2017,7,201707,95.57250000000002,124.6575,Sin errores
3684,16,4,2017-07-01,1074.28,2017,7,201707,948.70125,1251.79875,Sin errores
3685,11,1,2017-07-01,1093.66,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3686,11,2,2017-07-01,313.63,2017,7,201707,286.225,373.91499999999996,Sin errores
3687,11,3,2017-07-01,114.62,2017,7,201707,95.57250000000002,124.6575,Sin errores
3688,11,4,2017-07-01,1194.63,2017,7,201707,948.70125,1251.79875,Sin errores
3689,25,1,2017-07-01,1134.59,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3690,25,2,2017-07-01,326.72,2017,7,201707,286.225,373.91499999999996,Sin errores
3691,25,3,2017-07-01,104.16,2017,7,201707,95.57250000000002,124.6575,Sin errores
3692,25,4,2017-07-01,1140.72,2017,7,201707,948.70125,1251.79875,Sin errores
3693,26,1,2017-07-01,1178.85,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3694,26,2,2017-07-01,321.63,2017,7,201707,286.225,373.91499999999996,Sin errores
3695,26,3,2017-07-01,102.39,2017,7,201707,95.57250000000002,124.6575,Sin errores
3696,26,4,2017-07-01,1103.3,2017,7,201707,948.70125,1251.79875,Sin errores
3697,27,1,2017-07-01,1044.75,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3698,27,2,2017-07-01,334.15,2017,7,201707,286.225,373.91499999999996,Sin errores
3699,27,3,2017-07-01,103.5,2017,7,201707,95.57250000000002,124.6575,Sin errores
3700,27,4,2017-07-01,1033.4,2017,7,201707,948.70125,1251.79875,Sin errores
3701,29,1,2017-07-01,1062.04,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3702,29,2,2017-07-01,303.0,2017,7,201707,286.225,373.91499999999996,Sin errores
3703,29,3,2017-07-01,106.39,2017,7,201707,95.57250000000002,124.6575,Sin errores
3704,29,4,2017-07-01,1089.61,2017,7,201707,948.70125,1251.79875,Sin errores
3705,30,1,2017-07-01,1056.26,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3706,30,2,2017-07-01,303.74,2017,7,201707,286.225,373.91499999999996,Sin errores
3707,30,3,2017-07-01,109.35,2017,7,201707,95.57250000000002,124.6575,Sin errores
3708,30,4,2017-07-01,1030.3,2017,7,201707,948.70125,1251.79875,Sin errores
3709,31,1,2017-07-01,1070.87,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3710,31,2,2017-07-01,319.04,2017,7,201707,286.225,373.91499999999996,Sin errores
3711,31,3,2017-07-01,110.48,2017,7,201707,95.57250000000002,124.6575,Sin errores
3712,31,4,2017-07-01,1133.43,2017,7,201707,948.70125,1251.79875,Sin errores
3713,23,1,2017-07-01,1152.83,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3714,23,2,2017-07-01,349.15,2017,7,201707,286.225,373.91499999999996,Sin errores
3715,23,3,2017-07-01,116.07,2017,7,201707,95.57250000000002,124.6575,Sin errores
3716,23,4,2017-07-01,1112.18,2017,7,201707,948.70125,1251.79875,Sin errores
3717,24,1,2017-07-01,1078.68,2017,7,201707,954.1362499999998,1247.7837500000003,Sin errores
3718,24,2,2017-07-01,317.06,2017,7,201707,286.225,373.91499999999996,Sin errores
3719,24,3,2017-07-01,104.82,2017,7,201707,95.57250000000002,124.6575,Sin errores
3720,24,4,2017-07-01,1070.63,2017,7,201707,948.70125,1251.79875,Sin errores
3721,18,1,2017-08-01,1008.42,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3722,18,2,2017-08-01,309.07,2017,8,201708,286.225,373.91499999999996,Sin errores
3723,18,3,2017-08-01,112.59,2017,8,201708,95.57250000000002,124.6575,Sin errores
3724,18,4,2017-08-01,1138.85,2017,8,201708,948.70125,1251.79875,Sin errores
3725,1,1,2017-08-01,1116.5,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3726,1,2,2017-08-01,349.79,2017,8,201708,286.225,373.91499999999996,Sin errores
3727,1,3,2017-08-01,108.03,2017,8,201708,95.57250000000002,124.6575,Sin errores
3728,1,4,2017-08-01,1103.72,2017,8,201708,948.70125,1251.79875,Sin errores
3729,2,1,2017-08-01,1077.63,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3730,2,2,2017-08-01,323.1,2017,8,201708,286.225,373.91499999999996,Sin errores
3731,2,3,2017-08-01,115.21,2017,8,201708,95.57250000000002,124.6575,Sin errores
3732,2,4,2017-08-01,1129.46,2017,8,201708,948.70125,1251.79875,Sin errores
3733,3,1,2017-08-01,1191.01,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3734,3,2,2017-08-01,350.01,2017,8,201708,286.225,373.91499999999996,Sin errores
3735,3,3,2017-08-01,106.04,2017,8,201708,95.57250000000002,124.6575,Sin errores
3736,3,4,2017-08-01,1002.0,2017,8,201708,948.70125,1251.79875,Sin errores
3737,4,1,2017-08-01,1028.77,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3738,4,2,2017-08-01,341.35,2017,8,201708,286.225,373.91499999999996,Sin errores
3739,4,3,2017-08-01,100.29,2017,8,201708,95.57250000000002,124.6575,Sin errores
3740,4,4,2017-08-01,1000.86,2017,8,201708,948.70125,1251.79875,Sin errores
3741,5,1,2017-08-01,1195.68,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3742,5,2,2017-08-01,352.74,2017,8,201708,286.225,373.91499999999996,Sin errores
3743,5,3,2017-08-01,109.2,2017,8,201708,95.57250000000002,124.6575,Sin errores
3744,5,4,2017-08-01,1132.51,2017,8,201708,948.70125,1251.79875,Sin errores
3745,6,1,2017-08-01,1186.62,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3746,6,2,2017-08-01,340.66,2017,8,201708,286.225,373.91499999999996,Sin errores
3747,6,3,2017-08-01,111.79,2017,8,201708,95.57250000000002,124.6575,Sin errores
3748,6,4,2017-08-01,1182.69,2017,8,201708,948.70125,1251.79875,Sin errores
3749,7,1,2017-08-01,1159.86,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3750,7,2,2017-08-01,315.37,2017,8,201708,286.225,373.91499999999996,Sin errores
3751,7,3,2017-08-01,117.66,2017,8,201708,95.57250000000002,124.6575,Sin errores
3752,7,4,2017-08-01,1129.19,2017,8,201708,948.70125,1251.79875,Sin errores
3753,8,1,2017-08-01,1116.23,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3754,8,2,2017-08-01,358.08,2017,8,201708,286.225,373.91499999999996,Sin errores
3755,8,3,2017-08-01,101.93,2017,8,201708,95.57250000000002,124.6575,Sin errores
3756,8,4,2017-08-01,1115.51,2017,8,201708,948.70125,1251.79875,Sin errores
3757,9,1,2017-08-01,1119.78,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3758,9,2,2017-08-01,315.72,2017,8,201708,286.225,373.91499999999996,Sin errores
3759,9,3,2017-08-01,110.26,2017,8,201708,95.57250000000002,124.6575,Sin errores
3760,9,4,2017-08-01,1155.79,2017,8,201708,948.70125,1251.79875,Sin errores
3761,10,1,2017-08-01,1071.17,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3762,10,2,2017-08-01,326.55,2017,8,201708,286.225,373.91499999999996,Sin errores
3763,10,3,2017-08-01,102.89,2017,8,201708,95.57250000000002,124.6575,Sin errores
3764,10,4,2017-08-01,1079.2,2017,8,201708,948.70125,1251.79875,Sin errores
3765,13,1,2017-08-01,1109.19,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3766,13,2,2017-08-01,332.5,2017,8,201708,286.225,373.91499999999996,Sin errores
3767,13,3,2017-08-01,101.41,2017,8,201708,95.57250000000002,124.6575,Sin errores
3768,13,4,2017-08-01,1145.63,2017,8,201708,948.70125,1251.79875,Sin errores
3769,15,1,2017-08-01,1085.78,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3770,15,2,2017-08-01,357.6,2017,8,201708,286.225,373.91499999999996,Sin errores
3771,15,3,2017-08-01,110.27,2017,8,201708,95.57250000000002,124.6575,Sin errores
3772,15,4,2017-08-01,1137.28,2017,8,201708,948.70125,1251.79875,Sin errores
3773,20,1,2017-08-01,1178.45,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3774,20,2,2017-08-01,324.12,2017,8,201708,286.225,373.91499999999996,Sin errores
3775,20,3,2017-08-01,106.66,2017,8,201708,95.57250000000002,124.6575,Sin errores
3776,20,4,2017-08-01,1091.93,2017,8,201708,948.70125,1251.79875,Sin errores
3777,17,1,2017-08-01,1059.77,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3778,17,2,2017-08-01,306.93,2017,8,201708,286.225,373.91499999999996,Sin errores
3779,17,3,2017-08-01,113.61,2017,8,201708,95.57250000000002,124.6575,Sin errores
3780,17,4,2017-08-01,1011.25,2017,8,201708,948.70125,1251.79875,Sin errores
3781,21,1,2017-08-01,1047.93,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3782,21,2,2017-08-01,301.78,2017,8,201708,286.225,373.91499999999996,Sin errores
3783,21,3,2017-08-01,108.59,2017,8,201708,95.57250000000002,124.6575,Sin errores
3784,21,4,2017-08-01,1011.48,2017,8,201708,948.70125,1251.79875,Sin errores
3785,22,1,2017-08-01,1199.82,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3786,22,2,2017-08-01,349.4,2017,8,201708,286.225,373.91499999999996,Sin errores
3787,22,3,2017-08-01,102.38,2017,8,201708,95.57250000000002,124.6575,Sin errores
3788,22,4,2017-08-01,1025.19,2017,8,201708,948.70125,1251.79875,Sin errores
3789,12,1,2017-08-01,1054.43,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3790,12,2,2017-08-01,358.98,2017,8,201708,286.225,373.91499999999996,Sin errores
3791,12,3,2017-08-01,101.98,2017,8,201708,95.57250000000002,124.6575,Sin errores
3792,12,4,2017-08-01,1108.99,2017,8,201708,948.70125,1251.79875,Sin errores
3793,14,1,2017-08-01,1085.64,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3794,14,2,2017-08-01,330.37,2017,8,201708,286.225,373.91499999999996,Sin errores
3795,14,3,2017-08-01,104.92,2017,8,201708,95.57250000000002,124.6575,Sin errores
3796,14,4,2017-08-01,1142.3,2017,8,201708,948.70125,1251.79875,Sin errores
3797,19,1,2017-08-01,1163.94,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3798,19,2,2017-08-01,357.84,2017,8,201708,286.225,373.91499999999996,Sin errores
3799,19,3,2017-08-01,107.21,2017,8,201708,95.57250000000002,124.6575,Sin errores
3800,19,4,2017-08-01,1182.36,2017,8,201708,948.70125,1251.79875,Sin errores
3801,16,1,2017-08-01,1095.36,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3802,16,2,2017-08-01,338.92,2017,8,201708,286.225,373.91499999999996,Sin errores
3803,16,3,2017-08-01,116.26,2017,8,201708,95.57250000000002,124.6575,Sin errores
3804,16,4,2017-08-01,1023.59,2017,8,201708,948.70125,1251.79875,Sin errores
3805,11,1,2017-08-01,1030.28,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3806,11,2,2017-08-01,324.19,2017,8,201708,286.225,373.91499999999996,Sin errores
3807,11,3,2017-08-01,111.23,2017,8,201708,95.57250000000002,124.6575,Sin errores
3808,11,4,2017-08-01,1119.59,2017,8,201708,948.70125,1251.79875,Sin errores
3809,25,1,2017-08-01,1061.08,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3810,25,2,2017-08-01,343.99,2017,8,201708,286.225,373.91499999999996,Sin errores
3811,25,3,2017-08-01,114.99,2017,8,201708,95.57250000000002,124.6575,Sin errores
3812,25,4,2017-08-01,1109.81,2017,8,201708,948.70125,1251.79875,Sin errores
3813,26,1,2017-08-01,1099.23,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3814,26,2,2017-08-01,350.01,2017,8,201708,286.225,373.91499999999996,Sin errores
3815,26,3,2017-08-01,113.58,2017,8,201708,95.57250000000002,124.6575,Sin errores
3816,26,4,2017-08-01,1179.06,2017,8,201708,948.70125,1251.79875,Sin errores
3817,27,1,2017-08-01,1087.78,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3818,27,2,2017-08-01,330.52,2017,8,201708,286.225,373.91499999999996,Sin errores
3819,27,3,2017-08-01,104.54,2017,8,201708,95.57250000000002,124.6575,Sin errores
3820,27,4,2017-08-01,1121.63,2017,8,201708,948.70125,1251.79875,Sin errores
3821,29,1,2017-08-01,1072.04,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3822,29,2,2017-08-01,358.59,2017,8,201708,286.225,373.91499999999996,Sin errores
3823,29,3,2017-08-01,116.04,2017,8,201708,95.57250000000002,124.6575,Sin errores
3824,29,4,2017-08-01,1015.97,2017,8,201708,948.70125,1251.79875,Sin errores
3825,30,1,2017-08-01,1198.72,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3826,30,2,2017-08-01,343.72,2017,8,201708,286.225,373.91499999999996,Sin errores
3827,30,3,2017-08-01,113.24,2017,8,201708,95.57250000000002,124.6575,Sin errores
3828,30,4,2017-08-01,1024.95,2017,8,201708,948.70125,1251.79875,Sin errores
3829,31,1,2017-08-01,1127.49,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3830,31,2,2017-08-01,348.78,2017,8,201708,286.225,373.91499999999996,Sin errores
3831,31,3,2017-08-01,103.05,2017,8,201708,95.57250000000002,124.6575,Sin errores
3832,31,4,2017-08-01,1064.7,2017,8,201708,948.70125,1251.79875,Sin errores
3833,23,1,2017-08-01,1032.03,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3834,23,2,2017-08-01,349.81,2017,8,201708,286.225,373.91499999999996,Sin errores
3835,23,3,2017-08-01,113.41,2017,8,201708,95.57250000000002,124.6575,Sin errores
3836,23,4,2017-08-01,1172.29,2017,8,201708,948.70125,1251.79875,Sin errores
3837,24,1,2017-08-01,1059.22,2017,8,201708,954.1362499999998,1247.7837500000003,Sin errores
3838,24,2,2017-08-01,353.76,2017,8,201708,286.225,373.91499999999996,Sin errores
3839,24,3,2017-08-01,111.84,2017,8,201708,95.57250000000002,124.6575,Sin errores
3840,24,4,2017-08-01,1054.33,2017,8,201708,948.70125,1251.79875,Sin errores
3841,18,1,2017-09-01,1116.49,2017,9,201709,954.1362499999998,1247.7837500000003,Sin errores
3842,18,2,2017-09-01,305.84,2017,9,201709,286.225,373.91499999999996,Sin errores
3843,18,3,2017-09-01,114.78,2017,9,201709,95.57250000000002,124.6575,Sin errores
3844,18,4,2017-09-01,1080.66,2017,9,201709,948.70125,1251.79875,Sin errores
3845,1,1,2017-09-01,1159.87,2017,9,201709,954.1362499999998,1247.7837500000003,Sin errores
3846,1,2,2017-09-01,347.21,2017,9,201709,286.225,373.91499999999996,Sin errores
3847,1,3,2017-09-01,110.73,2017,9,201709,95.57250000000002,124.6575,Sin errores
3848,1,4,2017-09-01,1064.34,2017,9,201709,948.70125,1251.79875,Sin errores
3849,2,1,2017-09-01,1199.79,2017,9,201709,954.1362499999998,1247.7837500000003,Sin errores
3850,2,2,2017-09-01,301.78,2017,9,201709,286.225,373.91499999999996,Sin errores
3851,2,3,2017-09-01,103.03,2017,9,201709,95.57250000000002,124.6575,Sin errores
3852,2,4,2017-09-01,1133.77,2017,9,201709,948.70125,1251.79875,Sin errores
3853,3,1,2017-09-01,1177.91,2017,9,201709,954.1362499999998,1247.7837500000003,Sin errores
3854,3,2,2017-09-01,326.47,2017,9,201709,286.225,373.91499999999996,Sin errores
3855,3,3,2017-09-01,110.74,2017,9,201709,95.57250000000002,124.6575,Sin errores
3856,3,4,2017-09-01,1072.51,2017,9,201709,948.70125,1251.79875,Sin errores
3857,4,1,2017-09-01,1040.24,2017,9,201709,954.1362499999998,1247.7837500000003,Sin errores
3858,4,2,2017-09-01,355.09,2017,9,201709,286.225,373.91499999999996,Sin errores
3859,4,3,2017-09-01,119.75,2017,9,201709,95.57250000000002,124.6575,Sin errores
3860,4,4,2017-09-01,1036.69,2017,9,201709,948.70125,1251.79875,Sin errores
3861,5,1,2017-09-01,1190.85,2017,9,201709,954.1362499999998,1247.7837500000003,Sin errores
3862,5,2,2017-09-01,313.26,2017,9,201709,286.225,373.91499999999996,Sin errores
